Id,ActivityDate,TotalSteps,TotalDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,ActivityDataQuality,TotalMinutesAsleep,TotalTimeInBed,SleepEfficiency,SleepDataQuality,WeightKg,WeightPounds,BodyFatPercentage,BMI,WeightDataQuality,IsManualReport,RestingHeartRate,MaxHeartRate,HR_Samples,ValidSamples,HourlyStepsTotal,HourlyCaloriesTotal,TotalIntensitySum,AverageIntensityAvg,PercentVeryActive,OverallDataQuality
2320127002,2016-05-02,3634,2.45000004768372,5,6,123,1306,1613,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3634,NULL,150,0.10416670833333334,0.3,High
2320127002,2016-05-03,7443,5.01999998092651,20,10,206,1204,1878,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7443,NULL,286,0.19861120833333334,1.4,High
2320127002,2016-05-04,1201,0.810000002384186,0,0,52,1388,1426,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1201,NULL,52,0.036111125,0.0,High
2320127002,2016-05-05,5202,3.50999999046326,0,11,223,1206,1780,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5202,NULL,245,0.170138875,0.0,High
2320127002,2016-05-06,4878,3.28999996185303,0,0,204,1236,1742,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4878,NULL,204,0.14166666666666666,0.0,High
2320127002,2016-05-07,7379,4.96999979019165,0,0,319,1121,1972,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7379,NULL,319,0.22152783333333334,0.0,High
2320127002,2016-05-08,5161,3.48000001907349,0,0,247,1193,1821,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5153,NULL,247,0.17152774999999998,0.0,High
2320127002,2016-05-09,3090,2.07999992370605,0,0,145,1295,1630,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3090,NULL,145,0.1006945,0.0,High
2320127002,2016-05-10,6227,4.19999980926514,0,0,290,1150,1899,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6227,NULL,290,0.20138883333333327,0.0,High
2320127002,2016-05-11,6424,4.32999992370605,0,0,300,1140,1903,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6424,NULL,300,0.20833329166666661,0.0,High
2320127002,2016-05-12,2661,1.78999996185303,0,0,128,830,1125,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2564,NULL,124,0.13777779999999998,0.0,High
2347167796,2016-04-12,10113,6.82999992370605,28,13,320,964,2344,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10113,NULL,430,0.29861116666666665,2.1,High
2347167796,2016-04-13,10352,7.01000022888184,19,32,195,676,2038,Complete,467,531,87.9,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10352,NULL,316,0.21944437500000002,2.1,High
2347167796,2016-04-14,10129,6.69999980926514,1,48,206,705,2010,Complete,445,489,91.0,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10129,NULL,305,0.21180554166666665,0.1,High
2347167796,2016-04-15,10465,6.92000007629395,1,24,284,720,2133,Complete,452,504,89.7,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10465,NULL,335,0.23263891666666667,0.1,High
2347167796,2016-04-16,22244,15.0799999237061,66,72,268,968,2670,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11704,NULL,610,0.42361112500000014,4.8,High
2347167796,2016-04-17,5472,3.61999988555908,1,7,249,508,1882,Complete,556,602,92.4,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5472,NULL,266,0.18472216666666666,0.1,High
2347167796,2016-04-18,8247,5.44999980926514,11,16,206,678,1944,Complete,500,557,89.8,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8247,NULL,271,0.18819441666666667,1.2,High
2347167796,2016-04-19,6711,4.44000005722046,0,7,382,648,2346,Complete,465,514,90.5,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6711,NULL,396,0.27499999999999997,0.0,High
2347167796,2016-04-20,10999,7.26999998092651,11,43,269,1011,2198,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10999,NULL,388,0.269444375,0.8,High
2347167796,2016-04-21,10080,6.75,23,26,208,761,2048,Complete,460,484,95.0,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10080,NULL,329,0.2284722083333333,2.3,High
2347167796,2016-04-22,7804,5.15999984741211,9,27,206,781,1946,Complete,405,461,87.9,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7804,NULL,287,0.1993055416666666,0.9,High
2347167796,2016-04-23,16901,11.3699998855591,32,35,360,591,2629,Complete,374,386,96.9,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16901,NULL,526,0.3652777083333334,3.1,High
2347167796,2016-04-24,9471,6.26000022888184,0,0,360,584,2187,Complete,442,459,96.3,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9471,NULL,360,0.24999995833333333,0.0,High
2347167796,2016-04-25,9482,6.38000011444092,15,11,277,653,2095,Complete,433,471,91.9,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9482,NULL,344,0.23888887500000003,1.6,High
2347167796,2016-04-26,5980,3.95000004768372,0,0,227,732,1861,Complete,436,490,89.0,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5980,NULL,227,0.15763887499999998,0.0,High
2347167796,2016-04-27,11423,7.57999992370605,26,9,295,623,2194,Complete,448,499,89.8,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11423,NULL,391,0.27152774999999996,2.7,High
2347167796,2016-04-28,5439,3.59999990463257,0,0,229,764,1854,Complete,408,450,90.7,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5439,NULL,229,0.15902779166666667,0.0,High
2347167796,2016-04-29,42,NULL,0,0,4,2,403,Complete,411,473,86.9,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25,NULL,2,0.005555666666666667,0.0,High
2873212765,2016-04-12,8796,5.90999984741211,2,21,356,1061,1982,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8796,NULL,404,0.28055562500000003,0.1,High
2873212765,2016-04-13,7618,5.11999988555908,0,8,404,1028,2004,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7618,NULL,420,0.2916665833333333,0.0,High
2873212765,2016-04-14,7910,5.32000017166138,0,0,331,1109,1893,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7910,NULL,331,0.22986116666666664,0.0,High
2873212765,2016-04-15,8482,5.69999980926514,0,0,448,992,2063,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8482,NULL,448,0.31111112500000004,0.0,High
2873212765,2016-04-16,9685,6.65000009536743,47,1,305,1087,2148,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9677,NULL,448,0.31111116666666666,3.3,High
2873212765,2016-04-17,2524,1.70000004768372,0,8,160,1272,1529,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2524,NULL,176,0.12222229166666665,0.0,High
2873212765,2016-04-18,7762,5.23999977111816,1,6,311,1122,1890,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7762,NULL,326,0.22638887500000004,0.1,High
2873212765,2016-04-19,7948,5.36999988555908,0,0,389,1051,1956,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7948,NULL,389,0.27013887499999995,0.0,High
2873212765,2016-04-20,9202,6.30000019073486,22,5,378,1035,2094,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9202,NULL,454,0.31527775,1.5,High
2873212765,2016-04-21,8859,5.98000001907349,2,10,371,1057,1970,Complete,NULL,NULL,NULL,NULL,56.7000007629395,125.002104340889,NULL,21.4500007629395,"Weight/BMI Mismatch",True,NULL,NULL,NULL,NULL,8859,NULL,397,0.275694375,0.1,Medium
2873212765,2016-04-22,7286,4.90000009536743,46,0,366,1028,2241,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7286,NULL,389,0.27013899999999996,3.2,High
2873212765,2016-04-23,9317,6.34999990463257,28,5,330,1077,2021,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9317,NULL,424,0.2944444583333333,1.9,High
2873212765,2016-04-24,6873,4.67999982833862,46,1,190,1203,1898,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6873,NULL,330,0.22916662499999998,3.2,High
2873212765,2016-04-25,7373,4.94999980926514,0,0,359,1081,1907,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7373,NULL,359,0.24930558333333333,0.0,High
2873212765,2016-04-26,8242,5.53999996185303,2,5,309,1124,1882,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8242,NULL,325,0.22569450000000002,0.1,High
2873212765,2016-04-27,3516,2.35999989509583,46,0,197,1197,1966,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3516,NULL,335,0.2326389166666666,3.2,High
2873212765,2016-04-28,7913,5.40999984741211,28,7,213,1192,1835,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7913,NULL,311,0.21597220833333333,1.9,High
2873212765,2016-04-29,7365,4.94999980926514,20,23,206,1191,1780,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7365,NULL,312,0.2166666666666667,1.4,High
2873212765,2016-04-30,8452,5.67999982833862,5,20,248,1167,1830,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8452,NULL,303,0.21041658333333332,0.3,High
2873212765,2016-05-01,7399,4.96999979019165,7,18,196,1219,1739,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7399,NULL,253,0.17569441666666666,0.5,High
2873212765,2016-05-02,7525,5.05999994277954,0,7,334,1099,1878,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7525,NULL,348,0.2416666666666667,0.0,High
2873212765,2016-05-03,7412,4.98000001907349,1,6,363,1070,1906,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7412,NULL,378,0.2625000416666667,0.1,High
2873212765,2016-05-04,8278,5.55999994277954,0,0,420,1020,2015,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8278,NULL,420,0.291666625,0.0,High
2873212765,2016-05-05,8314,5.6100001335144,13,23,311,1093,1971,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8314,NULL,396,0.27499995833333335,0.9,High
2873212765,2016-05-06,7063,4.75,0,5,370,1065,1910,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7063,NULL,380,0.2638888333333333,0.0,High
2873212765,2016-05-07,4940,3.38000011444092,75,11,52,1302,1897,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4940,NULL,299,0.207638875,5.2,High
2873212765,2016-05-08,8168,5.53999996185303,46,0,326,1068,2096,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8168,NULL,464,0.32222229166666666,3.2,High
2873212765,2016-05-09,7726,5.19000005722046,0,0,345,1095,1906,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7726,NULL,345,0.23958333333333334,0.0,High
2873212765,2016-05-10,8275,5.55999994277954,0,0,373,1067,1962,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8275,NULL,373,0.25902770833333333,0.0,High
2873212765,2016-05-11,6440,4.32999992370605,0,0,319,1121,1826,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6440,NULL,319,0.2215277916666667,0.0,High
2873212765,2016-05-12,7566,5.1100001335144,0,0,268,720,1431,Complete,NULL,NULL,NULL,NULL,57.2999992370605,126.324874550011,NULL,21.6900005340576,"Weight/BMI Mismatch",True,NULL,NULL,NULL,NULL,7475,NULL,259,0.2697915625,0.0,Medium
3372868164,2016-04-12,4747,3.24000000953674,0,0,280,1160,1788,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4747,NULL,280,0.19444441666666665,0.0,High
3372868164,2016-04-13,9715,6.63000011444092,16,8,371,1045,2093,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9715,NULL,435,0.302083375,1.1,High
3372868164,2016-04-14,8844,6.03000020980835,6,25,370,1039,2065,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8844,NULL,438,0.30416675,0.4,High
3372868164,2016-04-15,7451,5.07999992370605,0,0,335,1105,1908,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7451,NULL,335,0.23263879166666665,0.0,High
3372868164,2016-04-16,6905,4.73000001907349,0,0,356,1084,1908,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6905,NULL,356,0.24722229166666673,0.0,High
3372868164,2016-04-17,8199,5.88000011444092,11,2,322,1105,1964,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8199,NULL,359,0.24930554166666663,0.8,High
3372868164,2016-04-18,6798,4.6399998664856,20,7,343,1070,2014,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6798,NULL,417,0.28958337500000003,1.4,High
3372868164,2016-04-19,7711,5.26000022888184,0,0,376,1064,1985,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7711,NULL,376,0.26111112499999994,0.0,High
3372868164,2016-04-20,4880,3.32999992370605,15,3,274,1148,1867,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4880,NULL,325,0.2256943333333333,1.0,High
3372868164,2016-04-21,8857,6.07000017166138,18,9,376,1037,2124,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8857,NULL,448,0.31111104166666664,1.3,High
3372868164,2016-04-22,3843,2.61999988555908,0,0,206,1234,1669,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3843,NULL,206,0.14305554166666665,0.0,High
3372868164,2016-04-23,7396,5.07000017166138,20,2,303,1115,1995,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7396,NULL,367,0.254861125,1.4,High
3372868164,2016-04-24,6731,4.59000015258789,14,7,292,1127,1921,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6731,NULL,348,0.24166675,1.0,High
3372868164,2016-04-25,5995,4.09000015258789,0,0,416,1024,2010,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5995,NULL,416,0.28888891666666666,0.0,High
3372868164,2016-04-26,8283,5.78999996185303,22,2,333,1083,2057,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8283,NULL,403,0.2798611666666667,1.5,High
3372868164,2016-04-27,7904,5.42000007629395,24,13,346,1057,2095,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7904,NULL,444,0.3083332916666666,1.7,High
3372868164,2016-04-28,5512,3.75999999046326,0,0,385,1055,1972,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5512,NULL,385,0.2673612083333334,0.0,High
3372868164,2016-04-29,9135,6.23000001907349,0,0,402,1038,2044,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9135,NULL,402,0.27916675,0.0,High
3372868164,2016-04-30,5250,3.57999992370605,17,4,300,1119,1946,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5250,NULL,359,0.24930558333333327,1.2,High
3372868164,2016-05-01,3077,2.09999990463257,0,0,172,842,1237,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2901,NULL,160,0.16666674999999997,0.0,High
3977333714,2016-04-12,8856,5.98000001907349,44,19,131,777,1450,Complete,274,469,58.4,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8856,NULL,301,0.20902774999999998,4.5,High
3977333714,2016-04-13,10035,6.71000003814697,31,46,153,754,1495,Complete,295,456,64.7,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10035,NULL,338,0.23472229166666667,3.2,High
3977333714,2016-04-14,7641,5.1100001335144,5,23,214,801,1433,Complete,291,397,73.3,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7641,NULL,275,0.1909722083333333,0.5,High
3977333714,2016-04-15,9010,6.05999994277954,15,42,183,644,1468,Complete,424,556,76.3,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9010,NULL,312,0.21666670833333332,1.7,High
3977333714,2016-04-16,13459,9,31,83,153,663,1625,Complete,283,510,55.5,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13459,NULL,412,0.28611104166666673,3.3,High
3977333714,2016-04-17,10415,6.96999979019165,11,58,205,600,1529,Complete,381,566,67.3,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10415,NULL,354,0.2458334166666667,1.3,High
3977333714,2016-04-18,11663,7.80000019073486,4,95,214,605,1584,Complete,412,522,78.9,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11663,NULL,416,0.288888875,0.4,High
3977333714,2016-04-19,12414,8.77999973297119,19,67,221,738,1638,Complete,219,395,55.4,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12257,NULL,412,0.28611108333333335,1.8,High
3977333714,2016-04-20,11658,7.82999992370605,2,98,164,845,1554,Complete,152,305,49.8,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11658,NULL,366,0.2541667083333333,0.2,High
3977333714,2016-04-21,6093,4.07999992370605,0,0,242,712,1397,Complete,332,512,64.8,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6072,NULL,242,0.16805558333333329,0.0,High
3977333714,2016-04-22,8911,5.96000003814697,33,12,188,731,1481,Complete,355,476,74.6,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8911,NULL,311,0.21597220833333333,3.4,High
3977333714,2016-04-23,12058,8.06999969482422,0,92,252,724,1638,Complete,235,372,63.2,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12058,NULL,436,0.3027777916666667,0.0,High
3977333714,2016-04-24,14112,10,30,95,129,660,1655,Complete,310,526,58.9,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14112,NULL,409,0.284027875,3.3,High
3977333714,2016-04-25,11177,8.47999954223633,50,9,133,781,1570,Complete,262,467,56.1,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11168,NULL,301,0.20902774999999998,5.1,High
3977333714,2016-04-26,11388,7.61999988555908,7,95,170,797,1551,Complete,250,371,67.4,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11388,NULL,381,0.264583375,0.7,High
3977333714,2016-04-27,7193,5.03999996185303,0,10,176,714,1377,Complete,349,540,64.6,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7193,NULL,196,0.136111125,0.0,High
3977333714,2016-04-28,7114,4.88000011444092,15,8,190,804,1407,Complete,261,423,61.7,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7114,NULL,251,0.17430554166666665,1.5,High
3977333714,2016-04-29,10645,7.75,36,32,150,744,1545,Complete,333,478,69.7,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10645,NULL,322,0.223611125,3.7,High
3977333714,2016-04-30,13238,9.19999980926514,43,52,194,687,1650,Complete,237,382,62.0,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13238,NULL,427,0.29652775,4.4,High
3977333714,2016-05-01,10414,7.07000017166138,41,40,124,691,1501,Complete,383,626,61.2,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5394,NULL,327,0.22708345833333332,4.6,High
3977333714,2016-05-02,16520,11.0500001907349,24,143,176,713,1760,Complete,230,384,59.9,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16520,NULL,534,0.3708333333333334,2.3,High
3977333714,2016-05-03,14335,9.59000015258789,47,41,258,594,1710,Complete,292,500,58.4,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14335,NULL,481,0.3340278333333333,5.0,High
3977333714,2016-05-04,13559,9.4399995803833,14,96,142,852,1628,Complete,213,336,63.4,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7959,NULL,376,0.26111104166666665,1.3,High
3977333714,2016-05-05,12312,8.57999992370605,14,88,178,680,1618,Complete,318,480,66.3,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12312,NULL,396,0.27499999999999997,1.5,High
3977333714,2016-05-06,11677,8.27999973297119,29,55,168,676,1590,Complete,323,512,63.1,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11677,NULL,365,0.25347224999999995,3.1,High
3977333714,2016-05-07,11550,7.73000001907349,0,86,208,703,1574,Complete,237,443,53.5,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11550,NULL,380,0.26388891666666664,0.0,High
3977333714,2016-05-08,13585,9.09000015258789,9,116,171,688,1633,Complete,259,456,56.8,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13585,NULL,430,0.29861112500000003,0.9,High
3977333714,2016-05-09,14687,10.0799999237061,8,122,151,1159,1667,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14513,NULL,419,0.29097216666666664,0.6,High
3977333714,2016-05-10,13072,8.77999973297119,1,115,196,676,1630,Complete,312,452,69.0,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13072,NULL,429,0.29791670833333334,0.1,High
3977333714,2016-05-11,746,0.5,4,0,9,13,NULL,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.4,High
4020332650,2016-04-12,8539,6.11999988555908,4,15,331,712,3654,Complete,501,541,92.6,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8489,NULL,373,0.2590278333333333,0.4,High
4020332650,2016-04-13,NULL,NULL,0,0,0,1440,1981,Sedentary,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,0,0.0,Low
4020332650,2016-04-14,108,NULL,0,0,3,1437,2011,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38,NULL,3,0.002083375,0.0,High
4020332650,2016-04-15,1882,1.35000002384186,36,18,87,1299,2951,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1873,NULL,231,0.16041666666666668,2.5,High
4020332650,2016-04-16,1982,1.41999995708466,65,21,55,1222,3051,Complete,77,77,100.0,Valid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1969,NULL,292,0.20277783333333335,4.8,High
4020332650,2016-04-17,16,NULL,0,0,2,1438,1990,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,2,0.0013888750000000001,0.0,High
4020332650,2016-04-18,62,NULL,0,0,2,1438,1995,Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62,NULL,2,0.0013888750000000001,0.0,High
4020332650,2016-04-19,NULL,NULL,0,0,0,1440,1980,Sedentary,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,0,0.0,Low
